"","사고년도","사고유형구분","시도시군구명","사고지역위치명","발생건수","사상자수","사망자수","중상자수","경상자수","부상자수","위도","경도","시도"
"4339",2014,"보행노인","경기도 수원시 장안구6","경기도 수원시 장안구 연무동(대명관세사무소 부근)",4,4,0,3,1,0,37.29219367,127.03134818,"경기"
"4340",2014,"보행노인","경기도 수원시 권선구1","경기도 수원시 권선구 권선동(권선사거리 부근)",3,3,0,1,1,1,37.25979463,127.0239911,"경기"
"4341",2014,"보행노인","경기도 수원시 팔달구1","경기도 수원시 팔달구 매산로1가(수원역남단교차로 부근)",8,8,0,6,2,0,37.26585947,127.00122696,"경기"
"4342",2014,"보행노인","경기도 수원시 팔달구2","경기도 수원시 팔달구 인계동(나혜석거리 부근)",6,6,1,2,3,0,37.26463516,127.0326378,"경기"
"4343",2014,"보행노인","경기도 수원시 팔달구3","경기도 수원시 팔달구 팔달로2가(팔달문로터리 부근)",5,5,1,4,0,0,37.27809938,127.01681518,"경기"
"4344",2014,"보행노인","경기도 수원시 팔달구4","경기도 수원시 팔달구 고등동(화서사거리 부근)",5,5,1,3,1,0,37.27788353,127.0030361,"경기"
"4345",2014,"보행노인","경기도 수원시 팔달구5","경기도 수원시 팔달구 인계동(영동사거리 부근)",4,4,0,3,0,1,37.27562382,127.02048469,"경기"
"4346",2014,"보행노인","경기도 수원시 팔달구6","경기도 수원시 팔달구 북수동(오성건업(삼화페인트) 부근)",3,3,1,1,1,0,37.2822508,127.00602056,"경기"
"4347",2014,"보행노인","경기도 수원시 팔달구7","경기도 수원시 팔달구 인계동(시청사거리 부근)",3,3,0,2,1,0,37.26335016,127.02638445,"경기"
"4348",2014,"보행노인","경기도 수원시 영통구1","경기도 수원시 영통구 매탄동(법원사거리 부근)",3,3,0,2,1,0,37.27371673,127.04788486,"경기"
"4349",2014,"보행노인","경기도 수원시 영통구2","경기도 수원시 영통구 매탄동(제일좋은교회 부근)",3,3,0,1,2,0,37.27130218,127.04376984,"경기"
"4350",2014,"보행노인","경기도 성남시 수정구1","경기도 성남시 수정구 수진동(태평역사거리 부근)",6,7,0,5,2,0,37.43943022,127.12758289,"경기"
"4351",2014,"보행노인","경기도 성남시 수정구2","경기도 성남시 수정구 신흥동(수진역사거리 부근)",5,5,1,4,0,0,37.43828984,127.13910923,"경기"
"4352",2014,"보행노인","경기도 성남시 수정구3","경기도 성남시 수정구 신흥동(예일병원사거리 부근)",5,6,1,1,4,0,37.44316652,127.14315331,"경기"
"4353",2014,"보행노인","경기도 성남시 수정구4","경기도 성남시 수정구 태평동(한전 사거리 부근)",4,4,0,4,0,0,37.44506473,127.12972216,"경기"
"4354",2014,"보행노인","경기도 성남시 수정구5","경기도 성남시 수정구 태평동(태평오거리 부근)",4,4,0,3,1,0,37.44580222,127.13470094,"경기"
"4355",2014,"보행노인","경기도 성남시 수정구6","경기도 성남시 수정구 신흥동 신흥주공아파트 부근",3,3,1,2,0,0,37.45275312,127.14741152,"경기"
"4356",2014,"보행노인","경기도 성남시 중원구1","경기도 성남시 중원구 성남동(모란삼거리 부근)",7,7,0,2,5,0,37.43300434,127.12977893,"경기"
"4357",2014,"보행노인","경기도 성남시 중원구2","경기도 성남시 중원구 성남동(현대공구 부근)",5,5,0,2,3,0,37.42907992,127.12978404,"경기"
"4358",2014,"보행노인","경기도 성남시 중원구3","경기도 성남시 중원구 은행동(신성빌라 부근)",5,5,0,2,2,1,37.46279999,127.17014302,"경기"
"4359",2014,"보행노인","경기도 성남시 중원구4","경기도 성남시 중원구 상대원동(상대원시장앞 부근)",4,4,1,1,2,0,37.43747046,127.15817682,"경기"
"4360",2014,"보행노인","경기도 성남시 중원구5","경기도 성남시 중원구 중앙동(신흥사거리 부근)",4,4,0,3,1,0,37.44029295,127.14657826,"경기"
"4361",2014,"보행노인","경기도 성남시 중원구6","경기도 성남시 중원구 금광동(상공회의소앞사거리 부근)",3,3,0,3,0,0,37.44480844,127.15845999,"경기"
"4362",2014,"보행노인","경기도 의정부시1","경기도 의정부시 의정부동(송산교차로 부근)",8,8,0,2,4,2,37.7391859,127.05209155,"경기"
"4363",2014,"보행노인","경기도 의정부시2","경기도 의정부시 신곡동((연세소아과앞) 부근)",4,4,0,2,2,0,37.73180786,127.0585556,"경기"
"4364",2014,"보행노인","경기도 의정부시3","경기도 의정부시 가능동(신촌로터리 부근)",3,3,1,1,1,0,37.75007869,127.03453156,"경기"
"4365",2014,"보행노인","경기도 의정부시4","경기도 의정부시 용현동((한신빌라앞) 부근)",3,3,0,2,1,0,37.73478222,127.08820953,"경기"
"4366",2014,"보행노인","경기도 의정부시5","경기도 의정부시 용현동((의정부농협앞) 부근)",3,3,0,0,3,0,37.73619975,127.08377547,"경기"
"4367",2014,"보행노인","경기도 안양시 만안구1","경기도 안양시 만안구 안양동(안양역광장 부근)",6,6,0,5,1,0,37.40176741,126.92269904,"경기"
"4368",2014,"보행노인","경기도 안양시 만안구2","경기도 안양시 만안구 안양동(벽산사거리 부근)",6,6,0,4,1,1,37.39609989,126.92223694,"경기"
"4369",2014,"보행노인","경기도 안양시 만안구3","경기도 안양시 만안구 안양동(스카이모텔 부근)",5,5,0,2,2,1,37.39936241,126.91909539,"경기"
"4370",2014,"보행노인","경기도 안양시 만안구4","경기도 안양시 만안구 박달동(박달사거리 부근)",4,4,0,1,2,1,37.40259161,126.91027454,"경기"
"4371",2014,"보행노인","경기도 안양시 만안구5","경기도 안양시 만안구 안양동(도서관사거리 부근)",3,3,1,1,1,0,37.38795506,126.93052809,"경기"
"4372",2014,"보행노인","경기도 안양시 만안구6","경기도 안양시 만안구 석수동(석수경남아너스빌 부근)",3,3,1,1,1,0,37.4175547,126.91216144,"경기"
"4373",2014,"보행노인","경기도 안양시 동안구1","경기도 안양시 동안구 호계동(범계우성아파트B 부근)",3,3,0,2,1,0,37.3835181,126.95492674,"경기"
"4374",2014,"보행노인","경기도 부천시 원미구1","경기도 부천시 원미구 심곡동(IAE유학네트 부근)",5,5,0,4,1,0,37.48407163,126.78303998,"경기"
"4375",2014,"보행노인","경기도 부천시 원미구2","경기도 부천시 원미구 중동(오낙골 부근)",4,4,1,2,1,0,37.50337546,126.76891196,"경기"
"4376",2014,"보행노인","경기도 부천시 소사구1","경기도 부천시 소사구 심곡본동(심곡고가사거리 부근)",8,8,0,6,2,0,37.48343448,126.7766372,"경기"
"4377",2014,"보행노인","경기도 부천시 소사구2","경기도 부천시 소사구 소사본동(벧엘자동차1급정비소 부근)",4,5,0,5,0,0,37.47670376,126.79301319,"경기"
"4378",2014,"보행노인","경기도 부천시 소사구3","경기도 부천시 소사구 소사본동(소사사거리 부근)",4,4,0,3,1,0,37.48175607,126.79479874,"경기"
"4379",2014,"보행노인","경기도 부천시 오정구1","경기도 부천시 오정구 고강동(고강사거리 부근)",5,6,0,1,5,0,37.52803899,126.81627949,"경기"
"4380",2014,"보행노인","경기도 부천시 오정구2","경기도 부천시 오정구 여월동(정일카센타 부근)",4,4,0,2,2,0,37.52016117,126.79441848,"경기"
"4381",2014,"보행노인","경기도 광명시1","경기도 광명시 광명동(아이비클럽(광명점) 부근)",4,11,0,4,7,0,37.47603849,126.85286381,"경기"
"4382",2014,"보행노인","경기도 광명시2","경기도 광명시 철산동(현충공원삼거리 부근)",4,5,0,4,1,0,37.48260893,126.86622434,"경기"
"4383",2014,"보행노인","경기도 광명시3","경기도 광명시 광명동(목향가구 부근)",3,3,0,3,0,0,37.48133046,126.85560498,"경기"
"4384",2014,"보행노인","경기도 광명시4","경기도 광명시 철산동(철산역앞삼거리 부근)",3,3,0,1,2,0,37.47579716,126.86584644,"경기"
"4385",2014,"보행노인","경기도 평택시1","경기도 평택시 평택동(송정길내과의원 부근)",6,6,0,3,3,0,36.99508056,127.08379193,"경기"
"4386",2014,"보행노인","경기도 평택시2","경기도 평택시 안중읍(평택안중주공1단지 부근)",3,3,1,0,2,0,36.98406915,126.92252516,"경기"
"4387",2014,"보행노인","경기도 동두천시1","경기도 동두천시 생연동(가위와 빗 부근)",8,8,0,5,3,0,37.90159922,127.05238618,"경기"
"4388",2014,"보행노인","경기도 동두천시2","경기도 동두천시 상봉암동(농협소요산지소 부근)",3,3,0,2,1,0,37.94758434,127.06164349,"경기"
"4389",2014,"보행노인","경기도 동두천시3","경기도 동두천시 생연동(KTF믿음정보통신 부근)",3,3,0,2,0,1,37.90110893,127.05799509,"경기"
"4390",2014,"보행노인","경기도 안산시 상록구1","경기도 안산시 상록구 이동(금호카종합병원 부근)",5,5,0,4,1,0,37.30898264,126.86742125,"경기"
"4391",2014,"보행노인","경기도 안산시 상록구2","경기도 안산시 상록구 본오동(상록수역사거리 부근)",5,5,0,4,1,0,37.30185665,126.86550454,"경기"
"4392",2014,"보행노인","경기도 안산시 상록구3","경기도 안산시 상록구 본오동(신안2차아파트 부근)",4,4,0,3,1,0,37.29678524,126.86199682,"경기"
"4393",2014,"보행노인","경기도 안산시 상록구4","경기도 안산시 상록구 본오동(한마음외과 부근)",3,3,0,2,1,0,37.29343083,126.86601109,"경기"
"4394",2014,"보행노인","경기도 안산시 단원구1","경기도 안산시 단원구 원곡동(주공4단지사거리 부근)",4,4,0,3,1,0,37.32553489,126.80259752,"경기"
"4395",2014,"보행노인","경기도 안산시 단원구2","경기도 안산시 단원구 고잔동(중앙역사거리 부근)",3,7,1,2,4,0,37.31713607,126.83665068,"경기"
"4396",2014,"보행노인","경기도 고양시 덕양구1","경기도 고양시 덕양구 성사동(성사지하차도입구 부근)",3,4,1,2,1,0,37.65896701,126.83872574,"경기"
"4397",2014,"보행노인","경기도 고양시 덕양구2","경기도 고양시 덕양구 관산동(새서울아파트관리사무소 부근)",3,3,0,3,0,0,37.68789671,126.86682653,"경기"
"4398",2014,"보행노인","경기도 고양시 덕양구3","경기도 고양시 덕양구 토당동(벤처빌 부근)",3,3,0,1,1,1,37.62629446,126.82371874,"경기"
"4399",2014,"보행노인","경기도 고양시 일산동구1","경기도 고양시 일산동구 마두동(사단앞 부근)",3,4,0,4,0,0,37.65301325,126.77707737,"경기"
"4400",2014,"보행노인","경기도 고양시 일산동구2","경기도 고양시 일산동구 중산동(중산8단지사거리 부근)",3,3,0,3,0,0,37.68754662,126.78063249,"경기"
"4401",2014,"보행노인","경기도 고양시 일산서구1","경기도 고양시 일산서구 일산동(크린토피아(구일산점) 부근)",7,7,0,1,5,1,37.68489904,126.77003062,"경기"
"4402",2014,"보행노인","경기도 구리시1","경기도 구리시 수택동(중앙예식장앞 부근)",5,6,1,1,4,0,37.60079431,127.13799086,"경기"
"4403",2014,"보행노인","경기도 구리시2","경기도 구리시 교문동(교문4거리 부근)",3,4,0,4,0,0,37.60059109,127.13103984,"경기"
"4404",2014,"보행노인","경기도 구리시3","경기도 구리시 수택동(수택동사거리 부근)",3,3,0,3,0,0,37.59689222,127.14481295,"경기"
"4405",2014,"보행노인","경기도 구리시4","경기도 구리시 인창동((구리농산물시장서측교차로) 부근)",3,3,0,1,2,0,37.61185231,127.14461095,"경기"
"4406",2014,"보행노인","경기도 구리시5","경기도 구리시 수택동(세무서사거리 부근)",3,3,0,1,2,0,37.59698469,127.13786914,"경기"
"4407",2014,"보행노인","경기도 남양주시1","경기도 남양주시 화도읍(마석교 부근)",7,7,0,3,4,0,37.65149794,127.30696269,"경기"
"4408",2014,"보행노인","경기도 남양주시2","경기도 남양주시 와부읍(레드독 부근)",6,6,1,5,0,0,37.58631831,127.21203977,"경기"
"4409",2014,"보행노인","경기도 남양주시3","경기도 남양주시 오남읍(진주아파트 부근)",3,4,0,3,1,0,37.68891575,127.21041802,"경기"
"4410",2014,"보행노인","경기도 남양주시4","경기도 남양주시 가운동((동양레미콘입구) 부근)",3,3,0,3,0,0,37.60599091,127.15836137,"경기"
"4411",2014,"보행노인","경기도 군포시1","경기도 군포시 당동(군포의왕구인구직센타 부근)",8,8,1,3,4,0,37.35220178,126.94471149,"경기"
"4412",2014,"보행노인","경기도 군포시2","경기도 군포시 당동(명랑길삼거리 부근)",6,6,0,4,2,0,37.34523573,126.94271872,"경기"
"4413",2014,"보행노인","경기도 군포시3","경기도 군포시 산본동(주공10단지아파트 부근)",3,3,0,2,1,0,37.36204399,126.92936884,"경기"
"4414",2014,"보행노인","경기도 하남시1","경기도 하남시 신장동(신장사거리 부근)",8,8,0,3,4,1,37.53851328,127.20492873,"경기"
"4415",2014,"보행노인","경기도 하남시2","경기도 하남시 신장동((덕보교교차로) 부근)",3,3,0,1,2,0,37.53614417,127.20918265,"경기"
"4416",2014,"보행노인","경기도 하남시3","경기도 하남시 신장동((장지마을앞교차로) 부근)",3,3,0,1,1,1,37.54069865,127.21036871,"경기"
"4417",2014,"보행노인","경기도 용인시 기흥구1","경기도 용인시 기흥구 중동(강남마을계룡리슈빌7단지아파트 부근)",3,3,0,1,2,0,37.26993165,127.13456193,"경기"
"4418",2014,"보행노인","경기도 용인시 수지구1","경기도 용인시 수지구 죽전동(죽전지하차도 부근)",3,3,0,2,1,0,37.32491087,127.1074438,"경기"
"4419",2014,"보행노인","경기도 파주시1","경기도 파주시 금촌동((장안프라자) 부근)",4,4,0,3,0,1,37.76073239,126.77661123,"경기"
"4420",2014,"보행노인","경기도 안성시1","경기도 안성시 석정동(줄리 부근)",5,6,0,5,0,1,37.00894811,127.26941612,"경기"
"4421",2014,"보행노인","경기도 안성시2","경기도 안성시 계동(대흥종합상회 부근)",3,4,1,2,1,0,37.00417593,127.26832043,"경기"
"4422",2014,"보행노인","경기도 안성시3","경기도 안성시 봉산동(봉산메가마트 부근)",3,3,0,1,2,0,37.00540782,127.27939712,"경기"
"4423",2014,"보행노인","경기도 김포시1","경기도 김포시 북변동(북변삼거리 부근)",2,5,1,2,2,0,37.62754577,126.71221255,"경기"
"4424",2014,"보행노인","경기도 화성시1","경기도 화성시 향남읍((발안지구대앞교차로) 부근)",4,4,0,2,2,0,37.13148414,126.90827725,"경기"
"4425",2014,"보행노인","경기도 화성시2","경기도 화성시 안녕동((화산동사무소앞교차로) 부근)",3,4,0,2,2,0,37.20527687,127.01482248,"경기"
"4426",2014,"보행노인","경기도 화성시3","경기도 화성시 병점동(홈에버주차장입구 부근)",3,3,0,2,1,0,37.20343214,127.03816105,"경기"
"4427",2014,"보행노인","경기도 화성시4","경기도 화성시 병점동((기아큐서비스태안점앞교차로) 부근)",2,2,2,0,0,0,37.21099617,127.03531302,"경기"
"4428",2014,"보행노인","경기도 광주시1","경기도 광주시 역동(다샘장목욕탕 부근)",5,5,0,4,1,0,37.40850468,127.25948341,"경기"
"4429",2014,"보행노인","경기도 포천시1","경기도 포천시 신읍동((KT앞) 부근)",3,3,0,1,1,1,37.89895304,127.20189546,"경기"
"4430",2014,"보행노인","경기도 양평군1","경기도 양평군 용문면(태성유통 부근)",5,5,0,4,1,0,37.48490157,127.59413226,"경기"
"4431",2014,"보행노인","경기도 양평군2","경기도 양평군 양평읍(양평삼거리 부근)",4,4,0,3,1,0,37.48889144,127.49172871,"경기"
"4432",2014,"보행노인","강원도 춘천시1","강원도 춘천시 중앙로1가(어린이보호구역 부근)",7,7,0,4,3,0,37.87704902,127.72359545,"강원"
"4433",2014,"보행노인","강원도 춘천시2","강원도 춘천시 효자동(운교사거리 부근)",7,7,0,3,3,1,37.8767305,127.73124156,"강원"
"4434",2014,"보행노인","강원도 춘천시3","강원도 춘천시 효자동(청춘미용실 부근)",4,4,1,1,1,1,37.87082702,127.73272469,"강원"
"4435",2014,"보행노인","강원도 원주시1","강원도 원주시 일산동(GF 부근)",7,7,0,5,2,0,37.35018929,127.94854097,"강원"
"4436",2014,"보행노인","강원도 원주시2","강원도 원주시 원동(정시당 부근)",6,6,0,2,3,1,37.34700416,127.95294118,"강원"
"4437",2014,"보행노인","강원도 원주시3","강원도 원주시 학성동(삼성에어컨프라자 부근)",4,4,1,2,1,0,37.35507693,127.94604215,"강원"
"4438",2014,"보행노인","강원도 원주시4","강원도 원주시 단계동(동부건설(주)물류부문 부근)",3,3,0,3,0,0,37.34456216,127.9311708,"강원"
"4439",2014,"보행노인","강원도 원주시5","강원도 원주시 명륜동(명륜주유소(SK) 부근)",3,3,0,2,1,0,37.33930956,127.95215938,"강원"
"4440",2014,"보행노인","강원도 원주시6","강원도 원주시 평원동(처가집야식 부근)",3,3,0,0,3,0,37.35111705,127.95395226,"강원"
"4441",2014,"보행노인","강원도 강릉시1","강원도 강릉시 성남동(신흥종묘사 부근)",6,6,0,4,2,0,37.75369242,128.90180559,"강원"
"4442",2014,"보행노인","강원도 강릉시2","강원도 강릉시 임당동(옥천오거리 부근)",6,7,0,3,4,0,37.75596764,128.89780503,"강원"
"4443",2014,"보행노인","강원도 동해시1","강원도 동해시 묵호진동(관동떡방앗간 부근)",3,4,0,2,2,0,37.5518665,129.11360674,"강원"
"4444",2014,"보행노인","강원도 동해시2","강원도 동해시 발한동(묵호역사거리 부근)",3,3,0,2,1,0,37.54719193,129.10650873,"강원"
"4445",2014,"보행노인","강원도 태백시1","강원도 태백시 황지동(황지교사거리 부근)",4,7,0,4,2,1,37.17353824,128.99288053,"강원"
"4446",2014,"보행노인","강원도 태백시2","강원도 태백시 황지동(고원식당 부근)",4,4,0,1,3,0,37.16755977,128.99177769,"강원"
"4447",2014,"보행노인","충청북도 청주시 상당구1","충청북도 청주시 상당구 석교동(고려주차장 부근)",13,20,3,10,7,0,36.62827078,127.49213469,"충청북도"
"4448",2014,"보행노인","충청북도 청주시 상당구2","충청북도 청주시 상당구 석교동(모충사거리 부근)",4,4,0,4,0,0,36.62535674,127.48894064,"충청북도"
"4449",2014,"보행노인","충청북도 청주시 서원구1","충청북도 청주시 서원구 사창동((주성아파트9동) 부근)",5,5,0,3,2,0,36.63412049,127.45962209,"충청북도"
"4450",2014,"보행노인","충청북도 청주시 서원구2","충청북도 청주시 서원구 모충동((법원2로법원뒷길) 부근)",3,3,0,3,0,0,36.6198463,127.48729605,"충청북도"
"4451",2014,"보행노인","충청북도 청주시 서원구3","충청북도 청주시 서원구 사직동(국보로사거리 부근)",3,3,0,3,0,0,36.63545764,127.47567088,"충청북도"
"4452",2014,"보행노인","충청북도 청주시 흥덕구1","충청북도 청주시 흥덕구 봉명동(봉명사거리 부근)",4,4,0,3,1,0,36.64294568,127.46252393,"충청북도"
"4453",2014,"보행노인","충청북도 청주시 흥덕구2","충청북도 청주시 흥덕구 복대동(복대사거리 부근)",3,3,0,2,1,0,36.63353641,127.44123637,"충청북도"
"4454",2014,"보행노인","충청북도 청주시 흥덕구3","충청북도 청주시 흥덕구 옥산면(- 인근)",3,3,0,1,2,0,36.66555735,127.37383099,"충청북도"
"4455",2014,"보행노인","충청북도 제천시1","충청북도 제천시 남천동(남천약국앞교차로 부근)",10,11,0,7,4,0,37.13742049,128.2119487,"충청북도"
"4456",2014,"보행노인","충청북도 제천시2","충청북도 제천시 동현동(세무서사거리 부근)",9,9,1,8,0,0,37.12879459,128.20800975,"충청북도"
"4457",2014,"보행노인","충청북도 제천시3","충청북도 제천시 청전동((유명카써비스) 부근)",4,4,1,2,1,0,37.14577866,128.21374845,"충청북도"
"4458",2014,"보행노인","충청북도 제천시4","충청북도 제천시 화산동(성광당 부근)",4,4,0,2,2,0,37.13438195,128.20874915,"충청북도"
"4459",2014,"보행노인","충청북도 옥천군1","충청북도 옥천군 옥천읍(하나로마트 부근)",6,6,0,5,1,0,36.30049611,127.56704723,"충청북도"
"4460",2014,"보행노인","충청남도 천안시 동남구1","충청남도 천안시 동남구 영성동((영진약국) 부근)",9,10,0,5,5,0,36.80323497,127.15053367,"충청남도"
"4461",2014,"보행노인","충청남도 공주시1","충청남도 공주시 산성동(중동사거리 부근)",4,4,0,3,1,0,36.45675897,127.12490356,"충청남도"
"4462",2014,"보행노인","충청남도 보령시1","충청남도 보령시 대천동(명문당사거리 부근)",7,7,0,5,2,0,36.34928681,126.59795945,"충청남도"
"4463",2014,"보행노인","충청남도 보령시2","충청남도 보령시 대천동(경원식당 부근)",4,4,0,3,1,0,36.35063558,126.59265657,"충청남도"
"4464",2014,"보행노인","충청남도 아산시1","충청남도 아산시 온천동(명진용역 부근)",6,6,2,2,2,0,36.78011281,127.00311329,"충청남도"
"4465",2014,"보행노인","충청남도 아산시2","충청남도 아산시 온천동((박미희치과) 부근)",4,4,0,3,1,0,36.78385096,127.00453638,"충청남도"
"4466",2014,"보행노인","충청남도 서산시1","충청남도 서산시 동문동((녹십자생명앞교차로) 부근)",5,5,0,4,1,0,36.78167946,126.45907767,"충청남도"
"4467",2014,"보행노인","충청남도 논산시1","충청남도 논산시 강경읍(헤어포인트 부근)",9,10,1,7,1,1,36.15641732,127.01340558,"충청남도"
"4468",2014,"보행노인","충청남도 논산시2","충청남도 논산시 화지동(하나은행사거리 부근)",3,3,0,2,1,0,36.20636957,127.08250114,"충청남도"
"4469",2014,"보행노인","충청남도 당진시1","충청남도 당진시 원당리(- 인근)",4,4,0,3,1,0,36.89466448,126.63017276,"충청남도"
"4470",2014,"보행노인","충청남도 부여군1","충청남도 부여군 부여읍(노승식치과의원 부근)",5,5,0,4,1,0,36.2805035,126.91023901,"충청남도"
"4471",2014,"보행노인","충청남도 서천군1","충청남도 서천군 서천읍(군사교차로 부근)",7,7,0,5,2,0,36.07515636,126.68735459,"충청남도"
"4472",2014,"보행노인","충청남도 청양군1","충청남도 청양군 청양읍(읍내사거리 부근)",5,5,2,1,2,0,36.45068993,126.80319508,"충청남도"
"4473",2014,"보행노인","충청남도 홍성군1","충청남도 홍성군 홍성읍(BMW술파는노래클럽 부근)",4,4,0,4,0,0,36.60108885,126.66818082,"충청남도"
"4474",2014,"보행노인","전라북도 전주시 완산구1","전라북도 전주시 완산구 전동(강영금한의원 부근)",6,6,0,3,3,0,35.81276347,127.14878943,"전라북도"
"4475",2014,"보행노인","전라북도 전주시 완산구2","전라북도 전주시 완산구 평화동2가(구두수선 부근)",5,5,1,2,2,0,35.78765869,127.13047881,"전라북도"
"4476",2014,"보행노인","전라북도 전주시 완산구3","전라북도 전주시 완산구 서신동(우신아파트 부근)",5,5,0,2,3,0,35.82772585,127.12318301,"전라북도"
"4477",2014,"보행노인","전라북도 전주시 완산구4","전라북도 전주시 완산구 효자동1가(해물국 부근)",4,4,1,3,0,0,35.80425737,127.12432763,"전라북도"
"4478",2014,"보행노인","전라북도 전주시 완산구5","전라북도 전주시 완산구 서신동(나눔교회 부근)",4,4,0,4,0,0,35.82974697,127.12815214,"전라북도"
"4479",2014,"보행노인","전라북도 전주시 완산구6","전라북도 전주시 완산구 전동3가(까치시집 부근)",4,4,0,1,3,0,35.81102423,127.14469382,"전라북도"
"4480",2014,"보행노인","전라북도 전주시 완산구7","전라북도 전주시 완산구 서신동(바다마을 부근)",3,4,0,2,2,0,35.83214994,127.12203967,"전라북도"
"4481",2014,"보행노인","전라북도 전주시 완산구8","전라북도 전주시 완산구 고사동(가화빌딩 부근)",3,3,0,2,1,0,35.82336261,127.1445596,"전라북도"
"4482",2014,"보행노인","전라북도 전주시 완산구9","전라북도 전주시 완산구 서노송동(지리산보살 부근)",3,3,0,1,2,0,35.82776944,127.14515468,"전라북도"
"4483",2014,"보행노인","전라북도 전주시 덕진구1","전라북도 전주시 덕진구 송천동1가(들에핀꽃 부근)",4,4,1,3,0,0,35.85924032,127.12090813,"전라북도"
"4484",2014,"보행노인","전라북도 전주시 덕진구2","전라북도 전주시 덕진구 인후동1가(하늘카센터 부근)",4,4,1,0,3,0,35.83637083,127.15380773,"전라북도"
"4485",2014,"보행노인","전라북도 전주시 덕진구3","전라북도 전주시 덕진구 인후동1가(다농 부근)",4,5,0,2,3,0,35.82570308,127.16635184,"전라북도"
"4486",2014,"보행노인","전라북도 전주시 덕진구4","전라북도 전주시 덕진구 인후동2가 모래내시장 부근",3,3,1,1,1,0,35.83275542,127.14492018,"전라북도"
"4487",2014,"보행노인","전라북도 전주시 덕진구5","전라북도 전주시 덕진구 금암동(이춘근산부인과 부근)",3,3,0,2,1,0,35.84205491,127.13867586,"전라북도"
"4488",2014,"보행노인","전라북도 군산시1","전라북도 군산시 장재동(군산역앞사거리 부근)",11,11,0,6,5,0,35.98073025,126.71964678,"전라북도"
"4489",2014,"보행노인","전라북도 군산시2","전라북도 군산시 미원동(미원사거리 부근)",6,6,1,3,2,0,35.97825119,126.71554015,"전라북도"
"4490",2014,"보행노인","전라북도 군산시3","전라북도 군산시 나운동(모세의원 부근)",4,4,1,3,0,0,35.96979362,126.71075052,"전라북도"
"4491",2014,"보행노인","전라북도 군산시4","전라북도 군산시 경암동(경포교 부근)",4,4,0,2,2,0,35.98144453,126.72637758,"전라북도"
"4492",2014,"보행노인","전라북도 군산시5","전라북도 군산시 해망동((주)유니드합판(창고) 부근)",2,2,2,0,0,0,35.9868741,126.69437216,"전라북도"
"4493",2014,"보행노인","전라북도 익산시1","전라북도 익산시 남중동((국제외국어학원) 부근)",4,4,0,3,1,0,35.95314756,126.9583569,"전라북도"
"4494",2014,"보행노인","전라북도 정읍시1","전라북도 정읍시 수성동(정주교교차로 부근)",5,5,0,4,1,0,35.56271782,126.85427591,"전라북도"
"4495",2014,"보행노인","전라북도 남원시1","전라북도 남원시 하정동(서문사거리 부근)",5,5,0,3,2,0,35.40794775,127.37621757,"전라북도"
"4496",2014,"보행노인","전라북도 김제시1","전라북도 김제시 요촌동(원협70상회 부근)",6,6,0,5,1,0,35.80194554,126.88453883,"전라북도"
"4497",2014,"보행노인","전라북도 김제시2","전라북도 김제시 백구면(제실 부근)",2,2,2,0,0,0,35.88827723,126.97216429,"전라북도"
"4498",2014,"보행노인","전라북도 완주군1","전라북도 완주군 삼례읍(삼일가축병원 부근)",6,8,0,4,4,0,35.91120654,127.07330397,"전라북도"
"4499",2014,"보행노인","전라북도 완주군2","전라북도 완주군 용진면 완주군민체육센타 부근",2,2,2,0,0,0,35.93716199,127.17371115,"전라북도"
"4500",2014,"보행노인","전라북도 진안군1","전라북도 진안군 진안읍(벅시 부근)",5,5,0,4,1,0,35.79198283,127.42921625,"전라북도"
"4501",2014,"보행노인","전라북도 고창군1","전라북도 고창군 고창읍(새고창부동산 부근)",6,6,1,4,1,0,35.43502527,126.69686796,"전라북도"
"4502",2014,"보행노인","전라북도 부안군1","전라북도 부안군 부안읍(아담사거리 부근)",5,5,1,3,1,0,35.72604106,126.73350964,"전라북도"
"4503",2014,"보행노인","전라북도 부안군2","전라북도 부안군 부안읍(군청삼거리 부근)",5,5,1,2,2,0,35.72808621,126.73753165,"전라북도"
"4504",2014,"보행노인","전라남도 목포시1","전라남도 목포시 산정동((산정로동부길) 부근)",5,5,0,1,4,0,34.80503258,126.39159164,"전라남도"
"4505",2014,"보행노인","전라남도 목포시2","전라남도 목포시 동명동((현대택배) 부근)",4,4,1,2,1,0,34.8110562,126.38682777,"전라남도"
"4506",2014,"보행노인","전라남도 목포시3","전라남도 목포시 대성동(대성슈퍼 부근)",4,4,0,4,0,0,34.79829527,126.38259406,"전라남도"
"4507",2014,"보행노인","전라남도 목포시4","전라남도 목포시 용당동((일반국도1호선진고개길) 부근)",4,4,0,3,1,0,34.80442836,126.39707459,"전라남도"
"4508",2014,"보행노인","전라남도 목포시5","전라남도 목포시 대양동(송월타올 부근)",4,4,0,2,2,0,34.79017616,126.38576568,"전라남도"
"4509",2014,"보행노인","전라남도 목포시6","전라남도 목포시 동명동((항동아파트) 부근)",3,3,0,2,1,0,34.7853031,126.38625456,"전라남도"
"4510",2014,"보행노인","전라남도 여수시1","전라남도 여수시 교동(KT(여수지사) 부근)",11,13,3,9,1,0,34.74029665,127.7288672,"전라남도"
"4511",2014,"보행노인","전라남도 여수시2","전라남도 여수시 교동(국제결혼상담소 부근)",10,11,0,6,4,1,34.74016363,127.73338465,"전라남도"
